0,001083	-18,696896
0,001072	-18,946121
0,001060	-19,192091
0,001049	-19,432816
0,001038	-19,669395
0,001028	-19,901813
0,001017	-20,129687
0,001007	-20,353887
0,000997	-20,574017
0,000987	-20,790162
0,000978	-21,001980
0,000968	-21,209993
0,000959	-22,354904
0,000950	-22,679859
0,000941	-22,935083
0,000932	-22,003817
0,000923	-23,467690
0,000915	-22,379403
0,000907	-23,980855
0,000898	-22,740926
0,000890	-22,917521
0,000883	-24,696358
0,000875	-23,260305
0,000867	-25,215341
0,000860	-25,366405
0,000853	-23,756472
0,000845	-25,789026
0,000838	-24,073051
0,000831	-26,257578
0,000824	-24,395838
0,000818	-26,607163
