0,001605	-10,947444
0,001580	-10,936928
0,001555	-10,926577
0,001531	-10,916387
0,001508	-10,906345
0,001486	-10,896466
0,001464	-10,886728
0,001443	-10,877132
0,001422	-10,867649
0,001403	-10,858352
0,001383	-10,849112
0,001364	-10,840101
0,001346	-10,831072
0,001328	-10,822355
0,001311	-10,813666
0,001294	-10,805097
0,001277	-10,796648
0,001261	-10,787926
0,001245	-10,779595
0,001230	-10,772013
0,001215	-10,763192
0,001200	-10,756190
0,001186	-10,747091
0,001172	-10,739135
0,001159	-11,342749
0,001145	-10,726090
0,001133	-10,715542
0,001120	-10,707733
0,001107	-10,699930
0,001095	-10,692118
0,001083	-10,691929
