0,001083	-9,637294
0,001072	-9,625070
0,001060	-9,613831
0,001049	-9,602848
0,001038	-9,592424
0,001028	-9,582494
0,001017	-9,572872
0,001007	-9,563792
0,000997	-9,555070
0,000987	-9,546682
0,000978	-9,538465
0,000968	-9,530545
0,000959	-9,835919
0,000950	-9,864036
0,000941	-9,882082
0,000932	-9,500901
0,000923	-9,917668
0,000915	-9,487262
0,000907	-9,951068
0,000898	-9,474063
0,000890	-9,467909
0,000883	-9,994942
0,000875	-9,455644
0,000867	-10,011860
0,000860	-10,033160
0,000853	-9,439563
0,000845	-10,054930
0,000838	-9,429327
0,000831	-10,077272
0,000824	-9,425091
0,000818	-10,098706
